Gap,Reaction Time,undergraduate gpa,Exp avg,Sop avg,GPA avg,LoR avg,distance to campus,length,Response-letter sent,last 60/90 gpa,decision 1,decision 2,academic con,campus1,campus2,campus3,campus4,campus5,dposit received,follow up,1411,272,1632,1645,master or not,term,1st gen,residency,response
1.909222474,0.23844805,1.174319177,0.473610767,1.088388997,1.30991895,0.672292211,0.09474346,0.920614828,0.721996801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0.80141686,0.387478082,1.174319177,1.262962044,0.967456886,1.30991895,1.075667538,0.066216659,0.920614828,1.243438935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.198251547,0.983598207,1.174319177,1.262962044,0.967456886,1.30991895,1.075667538,1.525532997,0.920614828,0.561553068,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.089782746,0.938889198,1.174319177,1.578702555,1.209321108,1.30991895,1.344584423,0.117898705,0.920614828,2.085768537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.112611712,0.894180188,1.177369356,1.262962044,0.846524776,1.30991895,0.941209096,0.016773913,0.920614828,2.647321604,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.604035244,0.834568176,1.177369356,0.947221533,0.967456886,1.30991895,1.210125981,4.303742408,0.920614828,0.842329601,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.031239638,0.506702107,1.177369356,0.947221533,1.209321108,1.30991895,1.075667538,0.030926093,0.920614828,1.163217069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.267276783,0.357672075,1.186519895,0.947221533,0.967456886,1.30991895,1.344584423,0.020448037,0.920614828,0.1203328,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.288365887,0.670635141,1.189570075,0.947221533,0.967456886,1.30991895,1.075667538,0.838188027,0.920614828,5.856196276,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.112611712,0.894180188,1.192620255,1.262962044,0.967456886,1.30991895,1.344584423,0.016773913,0.920614828,2.24621227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.702891848,0.923986195,1.192620255,0.947221533,0.846524776,1.30991895,1.210125981,0.004342654,0.920614828,0.962662402,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.753355879,0.402381085,1.195670434,0.947221533,0.967456886,1.30991895,1.075667538,5.176294123,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.764169599,0.298060063,1.195670434,1.262962044,0.967456886,1.30991895,1.344584423,0.045220234,0.920614828,0.441220267,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.024030491,0.268254057,1.195670434,1.262962044,1.209321108,1.30991895,0.806750654,0.014737441,0.920614828,0.601664001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2.405452103,1.594621336,1.201770794,1.4208323,1.209321108,1.30991895,1.344584423,4.221336486,0.920614828,1.283549869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.082573599,0.864374182,1.207871153,1.578702555,1.209321108,1.30991895,1.344584423,0.021047989,0.920614828,2.085768537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.655732138,1.113315583,1.262962044,0.967456886,1.04793516,1.075667538,0.035622921,0.690461121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.106935683,1.236949261,1.207871153,1.578702555,1.209321108,1.30991895,1.344584423,0.053305485,0.920614828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.288365887,0.461993097,1.207871153,0.947221533,0.967456886,1.30991895,1.344584423,0.832340822,0.920614828,0.521442134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.669249162,0.953792201,1.210921333,1.262962044,1.209321108,1.30991895,1.344584423,0.207641616,0.920614828,1.604437336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1.698942358,1.113315583,0.947221533,0.725592665,1.178927055,0.806750654,0.106993471,0.920614828,2.12587947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.561981885,0.685538144,1.210921333,1.578702555,1.209321108,1.30991895,1.344584423,0.025891621,0.920614828,0.280776534,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.038448785,0.268254057,1.213971512,1.262962044,0.967456886,1.30991895,1.075667538,2.899866186,0.920614828,0.200554667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4.517732222,0.476896101,0.628337014,1.105091789,1.330253219,0.52396758,0.806750654,0.021047989,0.920614828,5.174310409,3.292213031,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,0.447090094,1.113315583,0.631481022,0.967456886,1.04793516,0.806750654,0.005014997,0.920614828,1.564326403,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.715344151,1.113315583,0.315740511,0.846524776,1.30991895,1.210125981,0.074216254,0.920614828,1.243438935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.66411147,1.04321022,0.646638092,0.631481022,1.209321108,0.26198379,0.537833769,0.837322254,1.380922242,0.2406656,3.292213031,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2.546030473,0.491799104,0.655788631,1.4208323,1.451185329,0.26198379,0.537833769,2.814587859,1.380922242,0.280776534,3.504088127,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2.394638383,0.491799104,0.66493917,1.262962044,1.451185329,0.26198379,0.806750654,0.051671733,1.380922242,0.481331201,3.520386211,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.162434245,1.116365763,1.262962044,0.967456886,1.30991895,1.075667538,5.65265316,0.920614828,0.962662402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.805021433,0.80476217,0.686290428,0.631481022,0.967456886,0.26198379,0.537833769,5.933599731,1.380922242,0.481331201,3.520386211,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4.24378463,1.251852264,0.692390787,1.4208323,1.209321108,0.26198379,0.403375327,0.038551921,1.380922242,1.123106135,3.504088127,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.16460886,1.684039355,0.704591506,0.631481022,0.725592665,0.26198379,0.537833769,0.835625824,1.380922242,1.604437336,4.61235786,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.599560739,0.789859166,0.707641686,1.105091789,0.604660554,0.26198379,0.941209096,0.809371621,1.380922242,0.200554667,4.00932874,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.338829917,0.983598207,0.710691865,0.631481022,1.57211744,0.26198379,0.806750654,0.021047989,0.920614828,1.484104536,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2.280493553,0.357672075,0.713742045,1.578702555,1.451185329,0.26198379,0.806750654,0.042925097,1.380922242,0.320887467,3.911540235,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.923986195,1.116365763,1.262962044,0.967456886,1.30991895,1.344584423,5.644564414,0.920614828,1.002773335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.177337248,1.116365763,0.789351278,0.725592665,1.30991895,0.806750654,0.186054263,0.920614828,7.139746145,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.99850121,1.116365763,1.262962044,1.209321108,1.30991895,1.344584423,5.349902737,0.920614828,1.604437336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.242707954,0.581217122,0.713742045,0.789351278,1.57211744,0.26198379,0.806750654,4.923605455,0.920614828,0.280776534,4.514569354,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0.774956163,1.116365763,0.631481022,1.209321108,1.30991895,1.210125981,0.141683218,0.920614828,1.925324803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.091854202,0.402381085,0.722892584,1.262962044,1.209321108,0.26198379,0.806750654,0.078001517,1.380922242,0.481331201,4.433078933,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
2.154333477,0.819665173,0.732043123,0.947221533,1.330253219,0.26198379,0.672292211,0.01400383,0.920614828,1.965435737,4.172309584,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1.446635531,0.879277185,0.738143482,0.631481022,1.088388997,0.52396758,0.537833769,0.021047989,1.380922242,0.481331201,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1.356173286,1.116365763,0.631481022,1.209321108,1.30991895,1.344584423,0.258569057,0.920614828,0.802218668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11741781,0.909083192,0.738143482,0.947221533,1.209321108,0.26198379,0.672292211,0.031691615,1.841229656,0.601664001,3.862645982,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3.977046185,0.253351053,0.738143482,1.4208323,0.967456886,0.26198379,0.537833769,4.652936466,1.380922242,0.561553068,4.938319546,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0.999668407,0.596120126,0.750344201,0.631481022,1.209321108,0.26198379,0.537833769,0.008805459,1.380922242,0.280776534,3.878944066,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5.235042365,0.80476217,0.753394381,1.105091789,1.451185329,0.26198379,0.672292211,0.021907888,0.920614828,0.040110933,4.123415331,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5.529415874,0.909083192,0.75949474,0.947221533,1.209321108,0.26198379,0.537833769,0.027315877,1.380922242,0.401109334,4.156011499,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
4.62586943,0.402381085,0.7655951,0.947221533,0.967456886,0.26198379,0.537833769,0.030926093,1.841229656,0.401109334,4.318992342,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.069688423,0.491799104,0.768645279,1.105091789,1.451185329,0.26198379,0.403375327,0.105439294,0.920614828,0.200554667,4.041924909,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1.28165827,1.116365763,0.631481022,1.209321108,1.30991895,1.075667538,0.136244677,0.920614828,0.481331201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.342102897,0.715344151,0.771695459,1.105091789,1.330253219,0.26198379,0.672292211,5.506919124,1.380922242,1.564326403,4.628655944,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.064882324,0.506702107,0.774745639,0.631481022,0.967456886,0.26198379,0.537833769,0.011701661,1.380922242,0.1203328,4.38418468,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.656902323,0.357672075,0.774745639,0.631481022,1.451185329,0.26198379,0.806750654,0.030791386,1.380922242,0,3.89524215,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.417284088,1.116365763,0.631481022,1.451185329,1.04793516,0.806750654,0.012469926,0.920614828,1.88521387,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.818238203,0.119224025,0.780845998,0.947221533,1.209321108,0.26198379,0.537833769,0.868663588,1.380922242,1.002773335,4.367886595,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.788360377,1.119415942,0.315740511,0.725592665,1.30991895,0.806750654,0.020448037,0.920614828,0.601664001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,1.356173286,1.119415942,1.262962044,0.967456886,1.30991895,1.344584423,0.073980682,0.920614828,0.681885868,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.237570263,1.475397311,0.780845998,0.947221533,1.209321108,0.26198379,0.672292211,0.042925097,1.380922242,0.040110933,4.318992342,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
5.452518304,0.536508113,0.783896178,1.578702555,1.330253219,0.26198379,0.806750654,0.037360636,0.920614828,0.401109334,4.416780848,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.795077644,0.506702107,0.786946357,0.947221533,1.57211744,0.26198379,0.806750654,0.019651619,0.920614828,5.816085343,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.642484029,0.789859166,0.786946357,0.789351278,0.967456886,0.26198379,0.537833769,0.850686809,1.380922242,0.601664001,4.270098089,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
5.499377761,0.819665173,0.796096896,0.947221533,1.209321108,0.26198379,0.672292211,0.016773913,1.380922242,1.163217069,4.367886595,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.059744633,0.834568176,0.796096896,0.631481022,1.330253219,0.26198379,0.537833769,0.002771095,1.380922242,0.040110933,4.237501921,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.044456408,0.536508113,0.796096896,0.631481022,1.451185329,0.26198379,0.806750654,0.025899083,1.380922242,0.441220267,3.960434488,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.193113855,0.491799104,0.799147076,1.262962044,1.330253219,0.52396758,0.806750654,0.139799438,0.920614828,0.441220267,4.970915715,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.245111004,0.611023129,0.799147076,0.631481022,1.088388997,0.26198379,0.537833769,0.176581963,1.380922242,0.561553068,4.547165523,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1.570392557,0.611023129,0.799147076,0.631481022,1.209321108,0.26198379,0.537833769,0.02085974,1.380922242,0.521442134,4.49827127,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.093718913,0.491799104,0.802197256,0.315740511,0.967456886,0.52396758,0.672292211,0.044468582,0.920614828,0.561553068,4.905723378,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.537951395,0.491799104,0.805247435,0.631481022,1.330253219,0.26198379,0.806750654,0.011701661,0.920614828,0.1203328,4.759040619,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.508244875,0.566314119,0.805247435,0.789351278,1.451185329,0.52396758,0.806750654,0.411219001,0.920614828,0.521442134,4.889425293,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.335225343,0.372575079,0.805247435,0.789351278,1.451185329,0.52396758,0.806750654,0.04899138,0.920614828,0.040110933,4.95461763,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.144182943,0.387478082,0.805247435,0.315740511,1.088388997,0.26198379,0.672292211,0.006473096,1.380922242,0.320887467,4.579761691,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.387478082,1.119415942,0.947221533,1.209321108,1.04793516,0.806750654,4.375815971,0.920614828,0.842329601,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.849146247,0.909083192,0.808297615,0.947221533,1.209321108,0.26198379,0.806750654,0.006473096,1.380922242,0,4.123415331,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.218345871,0.28315706,0.811347795,0.947221533,1.451185329,0.26198379,0.806750654,0.096400364,0.920614828,0.040110933,4.563463607,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
14.37624097,0.327866069,0.811347795,0.947221533,1.209321108,0.26198379,0.537833769,0.015608047,0.920614828,0,4.547165523,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2.686608843,2.8464736,0.811347795,0,0,0,0,0.039674314,1.380922242,0.040110933,4.351588511,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.327866069,1.119415942,1.262962044,0.967456886,1.30991895,1.075667538,4.369789137,0.690461121,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0.968695204,1.119415942,0.947221533,0.967456886,1.30991895,1.344584423,0.034126954,0.920614828,0.962662402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.112611712,0.700441148,0.814397974,1.105091789,1.451185329,0.26198379,0.806750654,0.260368962,0.920614828,0,4.677550197,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.417284088,1.119415942,0.631481022,0.967456886,1.04793516,0.806750654,5.43169473,0.920614828,0.401109334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.213871366,0.953792201,0.817448154,0.473610767,1.209321108,0.26198379,0.806750654,0.005014997,1.380922242,0,4.710146366,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.772580271,0.491799104,0.820498334,0.947221533,1.209321108,0.26198379,0.537833769,0.096263664,1.380922242,0.481331201,3.993030656,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.102822232,1.122466122,0.947221533,0.967456886,1.30991895,1.075667538,0.005014997,0.690461121,0.521442134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.06695378,1.430688302,0.823548513,0.947221533,1.088388997,0.52396758,0.537833769,0.015062689,1.380922242,0.721996801,5.085002305,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.609172935,0.670635141,0.823548513,0.631481022,0.846524776,0.26198379,0.537833769,0.005014997,1.380922242,2.00554667,4.759040619,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.646088602,1.013404214,0.826598693,0.631481022,1.209321108,0.26198379,0.806750654,0.321470888,1.380922242,0.441220267,3.569280464,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0.544290611,0.506702107,0.826598693,0.631481022,1.451185329,0.52396758,0.806750654,0.218894167,0.920614828,0.160443734,6.356252881,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.177337248,1.122466122,0.947221533,1.209321108,1.30991895,1.344584423,6.200606906,0.690461121,1.002773335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.735333011,0.312963066,0.829648873,0.631481022,1.451185329,0.52396758,0.806750654,0.019468421,0.920614828,0.521442134,4.938319546,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1.629267259,0.506702107,0.832699053,0.947221533,1.088388997,0.26198379,0.806750654,0.212272905,0.920614828,0.521442134,4.759040619,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.327866069,1.122466122,1.262962044,1.209321108,1.30991895,1.075667538,4.179210572,0.920614828,1.042884268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.197050022,1.207143254,0.832699053,0.631481022,1.088388997,0.52396758,0.806750654,0.010406017,0.920614828,0,5.476156328,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.347240588,0.476896101,0.832699053,1.105091789,1.451185329,0.26198379,0.806750654,0.042925015,0.920614828,0.561553068,3.993030656,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.849471179,1.122466122,1.578702555,1.209321108,1.30991895,1.344584423,0.105800525,0.920614828,1.403882669,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.627195803,0.819665173,0.835749232,1.262962044,1.209321108,0.52396758,0.672292211,0.033190427,0.920614828,2.968209072,4.938319546,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
12.55593131,0.387478082,0.838799412,0.631481022,1.330253219,0.52396758,0.537833769,0.035622921,1.841229656,0.200554667,4.449377017,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1.28165827,1.122466122,0.315740511,0.483728443,1.30991895,0.806750654,0.067806716,0.920614828,3.489651206,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.595956165,0.938889198,0.838799412,1.105091789,1.451185329,0.52396758,0.806750654,0.804742885,0.920614828,0.280776534,5.655435256,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
2.404250579,0.581217122,0.838799412,0.631481022,1.209321108,0.26198379,0.537833769,0.026951444,1.380922242,0.1203328,3.993030656,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,0.417284088,1.122466122,1.262962044,1.209321108,1.30991895,1.344584423,0.883032454,0.920614828,2.12587947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.357266273,0.819665173,0.838799412,0.315740511,1.209321108,0.26198379,0.537833769,0.032742315,1.380922242,0.481331201,4.693848282,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.236949261,1.122466122,0.947221533,1.209321108,1.30991895,1.344584423,3.989917695,0.690461121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,0.700441148,1.122466122,0.947221533,0.967456886,1.30991895,0.941209096,0.042925097,0.920614828,1.403882669,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.89807716,0.730247154,0.841849592,0.789351278,1.330253219,0.26198379,0.537833769,0.045220234,1.380922242,0.441220267,4.514569354,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.378480226,0.506702107,0.841849592,0.631481022,1.209321108,0.26198379,0.672292211,0.04717839,0.920614828,0.040110933,4.38418468,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
6.77299376,0.536508113,0.841849592,0.631481022,1.088388997,0.26198379,0.403375327,0.027935405,1.380922242,0,4.661252113,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.159802762,1.207143254,0.841849592,0.473610767,0.967456886,0.52396758,0.537833769,5.410244715,1.380922242,0.521442134,5.199088895,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.535548346,0.834568176,0.844899771,1.105091789,1.330253219,0.26198379,0.806750654,0.00769156,0.920614828,0.040110933,4.759040619,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.331620769,0.447090094,0.844899771,0.631481022,1.209321108,0.26198379,0.672292211,0.029861615,1.380922242,0.160443734,4.221203837,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.641614098,1.073016226,0.844899771,0.631481022,1.209321108,0.26198379,0.672292211,4.326797848,0.920614828,2.366545071,4.400482764,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.317202475,0.372575079,0.847949951,0.631481022,1.451185329,0.52396758,0.537833769,0.988477864,0.920614828,0,5.133896558,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.415785298,1.122466122,0.947221533,0.967456886,1.30991895,1.344584423,0.01400383,0.920614828,4.091315207,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.927576935,0.402381085,0.847949951,1.262962044,1.451185329,0.52396758,0.806750654,0.030791386,0.920614828,0.280776534,5.036108052,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.730195319,0.819665173,0.851000131,0.631481022,1.088388997,0.26198379,0.403375327,0.069582997,1.380922242,0.521442134,4.72644445,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0.938889198,1.122466122,1.262962044,0.967456886,1.30991895,1.075667538,6.256334801,0.920614828,0.401109334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.670635141,1.122466122,1.578702555,1.209321108,1.30991895,1.344584423,4.824361679,0.920614828,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.326814671,0.52160511,0.851000131,0.631481022,1.209321108,0.52396758,0.806750654,0.013879939,0.920614828,0.521442134,5.280579317,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1.296561273,1.122466122,0.631481022,0.967456886,1.30991895,1.075667538,0.114090427,0.920614828,2.045657603,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.234297283,0.28315706,0.85405031,0.631481022,1.088388997,0.52396758,0.403375327,5.586463251,1.380922242,0.320887467,5.247983148,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3.916969959,0.909083192,0.85405031,0.631481022,1.209321108,0.52396758,0.537833769,0.019397662,0.920614828,0.040110933,5.590242919,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
1.707366353,0.402381085,0.85710049,1.4208323,1.330253219,0.26198379,0.806750654,0.109843184,0.920614828,0.521442134,3.878944066,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.334023819,0.402381085,0.85710049,0.631481022,1.209321108,0.26198379,0.537833769,0.042925015,0.920614828,0.882440535,4.481973185,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0.97924249,0.566314119,0.85710049,1.262962044,1.209321108,0.26198379,0.806750654,0.074940253,0.920614828,2.24621227,4.465675101,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.188639351,3.233951682,0.85710049,0.789351278,1.330253219,0.26198379,0.806750654,0.376905982,0.920614828,0.360998401,4.72644445,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0.666846113,0.789859166,0.86015067,0.947221533,1.330253219,0.26198379,0.806750654,0.010857415,0.920614828,0.521442134,4.579761691,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1.177337248,1.125516302,0.789351278,0.846524776,1.30991895,1.075667538,2.970725432,0.920614828,1.203328002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.211468317,1.266755267,0.86015067,0.631481022,1.209321108,0.26198379,0.806750654,4.823348398,0.920614828,4.933644808,4.677550197,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.101466398,0.387478082,0.86015067,0.631481022,1.209321108,0.26198379,0.537833769,0.006513199,1.841229656,0.200554667,4.481973185,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0.909083192,1.125516302,1.262962044,0.967456886,1.30991895,1.075667538,0.072457222,0.920614828,0.762107735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.909083192,1.125516302,1.262962044,1.209321108,1.30991895,1.075667538,4.22582787,0.690461121,0.401109334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.401184343,1.207143254,0.863200849,0.631481022,0.846524776,0.52396758,0.672292211,6.184267901,0.920614828,0.280776534,5.313175485,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0.611023129,1.125516302,0.631481022,1.209321108,1.04793516,0.806750654,0.037826458,0.920614828,1.443993602,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.628065734,0.417284088,0.863200849,0.947221533,1.330253219,0.26198379,0.403375327,0.05030089,1.380922242,0.280776534,4.090819162,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
